49800	-6.04387	-8.03046	19.3766
49800	-6.60012	-8.55395	19.2998
49800	-7.14719	-9.08138	19.2883
49800	-7.68876	-9.61251	19.3446
49800	-8.22741	-10.1453	19.4716
49800	-8.76441	-10.6754	19.672
49800	-9.2995	-11.1966	19.9484
49800.1	-9.8307	-11.6998	20.3026
49800.1	-10.3541	-12.1734	20.7355
49800.1	-10.8635	-12.6028	21.2462
49800.1	-11.3505	-12.971	21.8316
49800.1	-11.8042	-13.2585	22.4854
49800.1	-12.2114	-13.444	23.1978
49800.1	-12.5565	-13.5054	23.9544
49800.1	-12.8222	-13.4211	24.7362
49800.1	-12.9899	-13.172	25.5192
49800.1	-13.0409	-12.7432	26.2756
49800.1	-12.9575	-12.1261	26.9744
49800.1	-12.7247	-11.3206	27.584
49800.2	-12.3316	-10.3358	28.0744
49800.2	-11.7727	-9.19082	28.4203
49800.2	-11.0498	-7.91361	28.6038
49800.2	-10.1717	-6.53894	28.6169
49800.2	-9.15451	-5.1054	28.4622
49800.2	-8.02076	-3.6519	28.153
49800.2	-6.79748	-2.21429	27.7116
49800.2	-5.51419	-0.822685	27.167
49800.2	-4.20057	0.500258	26.5512
49800.2	-2.88433	1.73979	25.8972
49800.2	-1.58958	2.88859	25.2355
49800.2	-0.335691	3.94557	24.5931
49800.2	0.863061	4.91422	23.9923
49800.3	1.99738	5.80102	23.4504
49800.3	3.0624	6.61387	22.9803
49800.3	4.05681	7.36089	22.5908
49800.3	4.98196	8.04937	22.2875
49800.3	5.84083	8.68516	22.0734
49800.3	6.63724	9.27213	21.9495
49800.3	7.37501	9.81193	21.9151
49800.3	8.05735	10.3038	21.968
49800.3	8.68636	10.7446	22.1049
49800.3	9.26267	11.1289	22.3211
49800.3	9.78521	11.449	22.61
49800.3	10.2511	11.6957	22.9636
49800.4	10.6556	11.8582	23.3717
49800.4	10.9923	11.9255	23.8216
49800.4	11.2536	11.8864	24.2986
49800.4	11.4308	11.7311	24.7855
49800.4	11.5149	11.4523	25.2634
49800.4	11.4973	11.0455	25.7121
49800.4	11.3708	10.5109	26.111
49800.4	11.13	9.85329	26.4404
49800.4	10.7725	9.08289	26.6832
49800.4	10.2994	8.21462	26.8256
49800.4	9.71569	7.26763	26.8586
49800.4	9.03023	6.2639	26.7789
49800.4	8.25566	5.22676	26.5887
49800.5	7.40757	4.17918	26.2958
49800.5	6.50362	3.14219	25.9123
49800.5	5.56242	2.13365	25.4539
49800.5	4.60236	1.16741	24.938
49800.5	3.64057	0.252984	24.3824
49800.5	2.69205	-0.604349	23.8046
49800.5	1.76906	-1.40314	23.2203
49800.5	0.880841	-2.14514	22.6432
49800.5	0.0335666	-2.83454	22.0846
49800.5	-0.769503	-3.47729	21.5538
49800.5	-1.52768	-4.08042	21.0579
49800.5	-2.24245	-4.65152	20.6024
49800.6	-2.91699	-5.19829	20.1914
49800.6	-3.55575	-5.72817	19.8281
49800.6	-4.16403	-6.24813	19.5152
49800.6	-4.74758	-6.76443	19.255
49800.6	-5.3123	-7.28248	19.0498
49800.6	-5.86395	-7.80668	18.9021
49800.6	-6.40791	-8.34028	18.8146
49800.6	-6.94898	-8.88515	18.7906
49800.6	-7.49111	-9.44168	18.8336
49800.6	-8.03727	-10.0084	18.9474
49800.6	-8.58919	-10.582	19.1362
49800.6	-9.14717	-11.1564	19.4041
49800.6	-9.70976	-11.7233	19.7548
49800.7	-10.2735	-12.271	20.1913
49800.7	-10.8328	-12.7849	20.7152
49800.7	-11.3794	-13.2469	21.326
49800.7	-11.9023	-13.6355	22.0201
49800.7	-12.3876	-13.9266	22.79
49800.7	-12.8185	-14.0939	23.6232
49800.7	-13.1756	-14.1106	24.5015
49800.7	-13.4374	-13.951	25.4008
49800.7	-13.5812	-13.5929	26.2909
49800.7	-13.5845	-13.0207	27.1368
49800.7	-13.4266	-12.2275	27.9006
49800.7	-13.0909	-11.2177	28.5444
49800.8	-12.5664	-10.008	29.0341
49800.8	-11.85	-8.6272	29.3434
49800.8	-10.9476	-7.11434	29.457
49800.8	-9.87431	-5.515	29.3731
49800.8	-8.6537	-3.87709	29.1038
49800.8	-7.31625	-2.24611	28.6737
49800.8	-5.89661	-0.661251	28.117
49800.8	-4.43071	0.8472	27.4734
49800.8	-2.9529	2.25891	26.784
49800.8	-1.49359	3.56299	26.0878
49800.8	-0.077749	4.75645	25.4192
49800.8	1.27583	5.84206	24.8061
49800.8	2.55437	6.82605	24.2704
49800.9	3.75044	7.71608	23.8274
49800.9	4.86082	8.51955	23.4871
49800.9	5.88526	9.24239	23.2547
49800.9	6.82526	9.88823	23.1317
49800.9	7.68289	10.4579	23.1165
49800.9	8.4599	10.9495	23.2045
49800.9	9.15698	11.3579	23.3886
49800.9	9.77325	11.676	23.6593
49800.9	10.306	11.8943	24.0044
49800.9	10.7507	12.0023	24.4089
49800.9	11.1012	11.9895	24.8554
49800.9	11.3499	11.8461	25.3236
49801	11.4888	11.5646	25.7915
49801	11.51	11.1412	26.2354
49801	11.4068	10.5765	26.6316
49801	11.1743	9.87665	26.9576
49801	10.811	9.05339	27.1936
49801	10.3188	8.12403	27.3239
49801	9.7043	7.11035	27.3388
49801	8.97799	6.03719	27.2347
49801	8.15457	4.93066	27.0147
49801	7.25187	3.81612	26.688
49801	6.28986	2.71653	26.2688
49801	5.28933	1.65098	25.7751
49801	4.27059	0.633934	25.2263
49801.1	3.25233	-0.325069	24.6426
49801.1	2.25066	-1.22118	24.0427
49801.1	1.27854	-2.05366	23.4437
49801.1	0.345527	-2.82506	22.86
49801.1	-0.542239	-3.54042	22.3036
49801.1	-1.38173	-4.20635	21.7836
49801.1	-2.17262	-4.83041	21.3073
49801.1	-2.9168	-5.42041	20.8799
49801.1	-3.61781	-5.98402	20.5053
49801.1	-4.28035	-6.52837	20.1863
49801.1	-4.9098	-7.05979	19.9254
49801.1	-5.51179	-7.58359	19.7245
49801.2	-6.0919	-8.10392	19.5855
49801.2	-6.65526	-8.62355	19.5104
49801.2	-7.20638	-9.14375	19.5013
49801.2	-7.74884	-9.66412	19.5604
49801.2	-8.28512	-10.1824	19.69
49801.2	-8.81636	-10.6942	19.8924
49801.2	-9.34215	-11.193	20.1692
49801.2	-9.86038	-11.6696	20.5217
49801.2	-10.367	-12.1126	20.9497
49801.2	-10.8557	-12.5078	21.4515
49801.2	-11.3183	-12.8387	22.0229
49801.2	-11.744	-13.0866	22.6569
49801.2	-12.1199	-13.2317	23.3426
49801.3	-12.4312	-13.2536	24.0653
49801.3	-12.6615	-13.1329	24.8058
49801.3	-12.7935	-12.853	25.5407
49801.3	-12.8102	-12.4016	26.2432
49801.3	-12.6958	-11.7728	26.8843
49801.3	-12.4373	-10.9684	27.4348
49801.3	-12.026	-9.99908	27.8677
49801.3	-11.4585	-8.88431	28.1609
49801.3	-10.7377	-7.65127	28.2995
49801.3	-9.87351	-6.33287	28.2775
49801.3	-8.88213	-4.96493	28.0991
49801.3	-7.78532	-3.58304	27.7775
49801.4	-6.60868	-2.21961	27.334
49801.4	-5.37974	-0.901581	26.7953
49801.4	-4.12585	0.350946	26.191
49801.4	-2.87235	1.52509	25.5509
49801.4	-1.64107	2.61469	24.9026
49801.4	-0.449456	3.61921	24.2706
49801.4	0.689772	4.54236	23.6751
49801.4	1.7685	5.39057	23.132
49801.4	2.78268	6.17176	22.6531
49801.4	3.73162	6.89411	22.2468
49801.4	4.61712	7.56529	21.9187
49801.4	5.4426	8.19174	21.6721
49801.4	6.21236	8.77829	21.5086
49801.5	6.93082	9.32778	21.4287
49801.5	7.60197	9.84093	21.4316
49801.5	8.22888	10.3162	21.5157
49801.5	8.81333	10.7498	21.6785
49801.5	9.35555	11.1358	21.9161
49801.5	9.854	11.466	22.2236
49801.5	10.3054	11.7306	22.5941
49801.5	10.7044	11.9184	23.0189
49801.5	11.0443	12.0174	23.4871
49801.5	11.3168	12.0157	23.9852
49801.5	11.5125	11.902	24.4974
49801.5	11.6215	11.6671	25.0056
49801.6	11.6343	11.3049	25.4902
49801.6	11.5421	10.8132	25.9307
49801.6	11.338	10.1946	26.3068
49801.6	11.0178	9.45716	26.6001
49801.6	10.5808	8.61396	26.7953
49801.6	10.0301	7.68283	26.8813
49801.6	9.37287	6.68511	26.8526
49801.6	8.6203	5.64421	26.7095
49801.6	7.78699	4.58382	26.4577
49801.6	6.89011	3.52632	26.1082
49801.6	5.94825	2.49127	25.676
49801.6	4.98029	1.49439	25.1783
49801.6	4.00424	0.547073	24.6336
49801.7	3.03623	-0.343731	24.0599
49801.7	2.08984	-1.17517	23.4741
49801.7	1.17564	-1.9479	22.8911
49801.7	0.30105	-2.66535	22.3234
49801.7	-0.529543	-3.33301	21.7812
49801.7	-1.31451	-3.95768	21.2726
49801.7	-2.0546	-4.54689	20.8037
49801.7	-2.75244	-5.10838	20.3791
49801.7	-3.41211	-5.64979	20.0025
49801.7	-4.03866	-6.17826	19.6767
49801.7	-4.63774	-6.70028	19.404
49801.7	-5.21526	-7.22151	19.1869
49801.8	-5.77701	-7.74655	19.0277
49801.8	-6.32848	-8.27888	18.9291
49801.8	-6.87459	-8.82061	18.8939
49801.8	-7.41948	-9.37235	18.9256
49801.8	-7.96628	-9.93292	19.0277
49801.8	-8.51694	-10.4991	19.204
49801.8	-9.07196	-11.0655	19.4585
49801.8	-9.63016	-11.624	19.7946
49801.8	-10.1884	-12.1634	20.215
49801.8	-10.7414	-12.6698	20.7213
49801.8	-11.2814	-13.1257	21.3127
49801.8	-11.7978	-13.5107	21.9858
49801.8	-12.2774	-13.8013	22.7333
49801.9	-12.7041	-13.9724	23.5433
49801.9	-13.0592	-13.998	24.3983
49801.9	-13.3221	-13.8533	25.2752
49801.9	-13.4708	-13.5166	26.145
49801.9	-13.4836	-12.9724	26.9742
49801.9	-13.3405	-12.2135	27.7261
49801.9	-13.0249	-11.2432	28.3641
49801.9	-12.526	-10.0768	28.8549
49801.9	-11.8402	-8.74098	29.1722
49801.9	-10.9725	-7.27266	29.3
49801.9	-9.93651	-5.71533	29.2352
49801.9	-8.75458	-4.11515	28.9879
49802	-7.45554	-2.51648	28.5804
49802	-6.0726	-0.957998	28.0446
49802	-4.64051	0.529904	27.418
49802	-3.1928	1.92634	26.7403
49802	-1.75944	3.21965	26.0494
49802	-0.365293	4.40604	25.3789
49802	0.970679	5.48761	24.7569
49802	2.23542	6.47023	24.2053
49802	3.42117	7.3615	23.7401
49802	4.52446	8.16915	23.3718
49802	5.54497	8.8997	23.1066
49802	6.4843	9.55772	22.9468
49802	7.34486	10.1452	22.8919
49802.1	8.12894	10.6613	22.9386
49802.1	8.838	11.1024	23.0814
49802.1	9.47204	11.4625	23.3124
49802.1	10.0294	11.7332	23.6215
49802.1	10.5064	11.9045	23.996
49802.1	10.8979	11.9658	24.4207
49802.1	11.1969	11.9068	24.8778
49802.1	11.3957	11.7185	25.3473
49802.1	11.4861	11.3944	25.8073
49802.1	11.4604	10.9322	26.2349
49802.1	11.3125	10.3339	26.6076
49802.1	11.0385	9.6072	26.9042
49802.2	10.6377	8.76521	27.1069
49802.2	10.1134	7.82605	27.2023
49802.2	9.47296	6.81187	27.1826
49802.2	8.72785	5.74724	27.0465
49802.2	7.89328	4.6574	26.7986
49802.2	6.98724	3.56641	26.4496
49802.2	6.0294	2.49552	26.0141
49802.2	5.03992	1.46207	25.5102
49802.2	4.03812	0.478787	24.9569
49802.2	3.04151	-0.44633	24.3734
49802.2	2.06491	-1.30969	23.7776
49802.2	1.12002	-2.11148	23.1853
49802.2	0.215204	-2.85492	22.6099
49802.3	-0.64443	-3.5454	22.0623
49802.3	-1.4567	-4.18973	21.5511
49802.3	-2.22195	-4.79551	21.0827
49802.3	-2.94255	-5.37052	20.662
49802.3	-3.62238	-5.92234	20.2925
49802.3	-4.26637	-6.45804	19.9771
49802.3	-4.88004	-6.98388	19.7181
49802.3	-5.46911	-7.50519	19.5175
49802.3	-6.03921	-8.02613	19.3775
49802.3	-6.59555	-8.54959	19.3002
49802.3	-7.14268	-9.07699	19.2881
49802.3	-7.68429	-9.6081	19.3438
49802.4	-8.22296	-10.1408	19.4702
49802.4	-8.75996	-10.6711	19.6701
49802.4	-9.29508	-11.1924	19.9458
49802.4	-9.82632	-11.6958	20.2994
49802.4	-10.3498	-12.1696	20.7316
49802.4	-10.8593	-12.5995	21.2417
49802.4	-11.3466	-12.9683	21.8264
49802.4	-11.8006	-13.2565	22.4798
49802.4	-12.2083	-13.4429	23.1917
49802.4	-12.554	-13.5054	23.948
49802.4	-12.8204	-13.4225	24.7297
49802.4	-12.989	-13.1748	25.5128
49802.4	-13.041	-12.7475	26.2695
49802.5	-12.9588	-12.132	26.969
49802.5	-12.7273	-11.328	27.5794
49802.5	-12.3355	-10.3446	28.0709
49802.5	-11.7781	-9.2009	28.4181
49802.5	-11.0565	-7.92465	28.603
49802.5	-10.1795	-6.55063	28.6175
49802.5	-9.16345	-5.11741	28.4641
49802.5	-8.03056	-3.66392	28.1561
49802.5	-6.8079	-2.22605	27.7158
49802.5	-5.52498	-0.833958	27.1718
49802.5	-4.2115	0.489625	26.5565
49802.5	-2.89518	1.72989	25.9027
49802.6	-1.60016	2.87946	25.241
49802.6	-0.345869	3.93718	24.5983
49802.6	0.853385	4.90654	23.9971
49802.6	1.98827	5.79399	23.4546
