49800	3.89653	-3.56923	33.6863
49800.1	-6.59366	-10.5974	31.4429
49800.1	-8.86657	-7.90845	30.2257
49800.2	-4.9795	-2.0737	27.6553
49800.2	-0.164303	2.55624	24.09
49800.3	3.97126	5.83262	21.2104
49800.3	7.03316	8.38093	20.0454
49800.4	9.35506	10.4048	20.8924
49800.4	10.5433	10.7261	23.0664
49800.5	9.49468	8.36803	24.3792
49800.5	6.74343	4.93496	23.4812
49800.6	3.74886	2.11502	21.1237
49800.6	1.34739	0.272759	18.3697
49800.7	-0.273914	-0.942005	15.814
49800.7	-1.53266	-2.22202	13.6745
49800.8	-3.27612	-4.56876	12.1524
49800.8	-6.82584	-9.59669	12.1954
49800.9	-13.7086	-18.05	17.9057
49800.9	-17.74	-14.8794	32.2106
49801	-5.17566	1.69611	33.0615
49801	5.00291	9.5753	30.3428
49801.1	9.14033	9.18701	29.2177
49801.1	6.52159	4.14605	27.4362
49801.2	2.17782	-0.476513	24.2029
49801.2	-1.92168	-3.92546	20.9745
49801.3	-5.25455	-6.81715	18.9521
49801.3	-8.28901	-9.91488	18.9747
49801.4	-11.1479	-12.4182	21.6765
49801.4	-11.6714	-10.9942	25.3337
49801.5	-8.34406	-5.89829	25.7884
49801.5	-3.81324	-1.0982	23.3623
49801.6	0.399329	2.50602	20.2261
49801.6	3.89404	5.56861	17.8454
49801.7	7.2848	9.22442	17.3023
49801.7	11.2573	13.3921	20.0978
49801.8	13.4106	13.209	25.9307
49801.8	9.34127	6.19436	27.6987
49801.9	3.28351	-0.420016	25.1078
49801.9	-2.43465	-5.25898	21.8968
49802	-6.91461	-8.81888	20.4116
49802	-9.95857	-11.1418	21.574
49802.1	-10.8897	-10.6874	24.1018
49802.1	-8.88371	-7.20617	24.892
49802.2	-5.44318	-3.30926	23.2141
49802.2	-2.09034	-0.35487	20.4024
49802.3	0.565479	1.76889	17.5831
49802.3	2.74575	3.89554	15.3536
49802.4	5.45953	7.31874	14.2989
49802.4	10.0688	13.2062	16.2503
49802.5	15.6298	17.3497	24.8183
49802.5	11.7892	7.37754	30.7549
49802.6	2.70356	-2.83276	28.4779
49802.6	-5.44228	-9.02313	25.7068
49802.7	-9.59303	-10.2992	25.5158
49802.7	-8.70123	-7.29447	25.6051
49802.8	-5.48761	-3.36296	23.8034
49802.8	-2.08151	-0.258897	20.9129
49802.9	0.722488	2.01926	18.0276
49802.9	3.06147	4.29015	15.7963
49803	5.91626	7.83386	14.8786
49803	10.5267	13.5426	17.169
