49800	7.90695	2.74321	29.2295
49800.1	-1.03585	-5.58828	25.1118
49800.1	-7.34784	-10.0319	23.4506
49800.2	-10.3409	-11.0477	24.8487
49800.2	-9.55074	-8.03473	26.0676
49800.3	-5.74694	-3.2116	24.4931
49800.3	-1.5701	0.532541	21.3256
49800.4	1.54404	3.06835	18.3969
49800.4	4.1212	5.67728	16.4436
49800.5	7.38784	9.67507	16.2155
49800.5	12.138	15.0809	19.6959
49800.6	15.6303	15.8381	27.8777
49800.6	10.6011	5.17444	31.3626
49800.7	0.0659086	-5.69069	27.1476
49800.7	-7.86537	-11.075	25.3376
49800.8	-10.7952	-10.9107	27.0724
49800.8	-8.33363	-5.71406	27.2679
49800.9	-3.05957	-0.014916	24.2686
49800.9	1.58174	3.8099	20.8988
49801	4.98846	6.78055	18.8766
49801	8.18177	10.1033	18.8908
49801.1	11.5007	13.1775	21.7543
49801.1	12.7668	12.2064	26.3844
49801.2	8.99615	5.55527	27.5432
49801.2	2.40438	-1.26954	24.3406
49801.3	-3.09509	-5.70425	21.1398
49801.3	-7.03199	-9.03754	20.0609
49801.4	-10.1807	-11.7148	21.5705
49801.4	-11.6992	-11.6889	24.8341
49801.5	-9.59438	-7.3177	26.3581
49801.5	-4.69968	-1.71919	24.2326
49801.6	-0.0207726	2.26191	20.8754
49801.6	3.42225	5.19127	18.3318
49801.7	6.58785	8.56262	17.4231
49801.7	10.4808	12.8893	19.331
49801.8	13.9472	14.975	25.0404
49801.8	12.0269	8.80354	29.5248
49801.9	4.21413	-0.768416	27.0952
49801.9	-3.45883	-7.05717	23.471
49802	-8.35901	-10.4217	22.8707
49802	-10.5029	-10.8343	24.6337
49802.1	-9.27305	-7.63767	25.6725
49802.1	-5.49382	-3.07932	23.9746
49802.2	-1.59276	0.342465	20.872
49802.2	1.25925	2.65347	17.988
49802.3	3.63074	5.07808	15.949
49802.3	6.73633	8.96732	15.4212
49802.4	11.6162	14.8454	18.4225
49802.4	16.2132	17.2796	27.1695
49802.5	11.9952	6.48069	32.5238
49802.5	0.524687	-5.98704	28.3257
49802.6	-8.39916	-11.8953	26.576
49802.6	-11.0816	-10.6488	28.6042
49802.7	-7.3187	-3.93073	27.9964
49802.7	-1.10842	2.22794	24.3277
49802.8	3.79449	6.08899	21.3273
49802.8	7.22162	8.9432	20.3952
49802.9	9.8602	11.1053	21.6639
49802.9	11.0437	10.9998	24.257
49803	9.32373	7.48715	25.4613
49803	5.32635	2.85593	23.7067
49803.1	1.39791	-0.529236	20.6003
49803.1	-1.44657	-2.85047	17.7695
49803.2	-3.87826	-5.38917	15.8311
49803.2	-7.15011	-9.50246	15.5358
49803.3	-12.2055	-15.45	19.0893
49803.3	-16.3144	-16.7739	28.1797
49803.4	-10.9526	-4.96855	32.3387
49803.4	0.632816	6.89899	27.8736
49803.5	8.97955	12.104	26.6913
49803.5	10.9532	10.1174	28.7305
49803.6	6.71626	3.21665	27.6802
49803.6	0.544297	-2.68215	23.9389
49803.7	-4.16717	-6.37639	21.1154
49803.7	-7.49794	-9.18674	20.3951
49803.8	-10.0662	-11.2459	21.8615
49803.8	-11.0467	-10.8402	24.4867
49803.9	-9.03719	-7.06237	25.4476
49803.9	-4.92107	-2.45089	23.4693
49804	-1.05355	0.824454	20.3309
49804	1.73453	3.13347	17.5686
49804.1	4.2205	5.80096	15.7648
49804.1	7.67518	10.1547	15.7759
49804.2	12.8607	16.0401	19.9865
49804.2	16.2099	15.8923	29.2014
49804.3	9.67271	3.33358	31.8941
49804.3	-1.79828	-7.70955	27.344
49804.4	-9.44806	-12.1698	26.7127
49804.4	-10.7505	-9.58623	28.6739
49804.5	-6.21183	-2.69852	27.2761
49804.5	-0.186171	2.90446	23.5326
49804.6	4.32313	6.45408	20.8292
49804.6	7.59283	9.2869	20.2115
49804.7	10.2163	11.4408	21.8237
49804.7	11.2345	11.0082	24.6505
49804.8	9.08318	6.97749	25.6722
49804.8	4.72153	2.11907	23.5817
49804.9	0.661205	-1.30942	20.3742
49804.9	-2.29236	-3.79959	17.6796
